    college_code,college_name,branch,oc,bc,bcm,mbc,sc,sca,st
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",AERONAUTICAL ENGINEERING,122.5,,122.5,,,,
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",AGRICULTURAL ENGINEERING,125.0,90.5,122.5,,,,
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),160.5,138.0,153.5,,117.5,,
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,145.0,108.5,139.5,,,,
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",CIVIL ENGINEERING,156.5,94.5,148.0,,,,
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",CHEMICAL ENGINEERING,137.5,,,,,,
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",COMPUTER SCIENCE AND ENGINEERING,161.0,130.5,160.5,,,,
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",ELECTRONICS AND COMMUNICATION ENGINEERING,143.5,110.5,167.0,,,,
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",ELECTRICAL AND ELECTRONICS ENGINEERING,131.0,96.5,129.0,,,,
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",INFORMATION TECHNOLOGY,151.0,116.5,149.5,,,,
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",MECHANICAL ENGINEERING,132.0,93.0,127.5,,,,
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",MARINE ENGINEERING,,,,,,,
5907,"Mohamed Sathak Engineering College (Autonomous), Sathak Nagar, East Coast Road, Pudhu Mayakulam, Kilakarai, Ramanathapuram District-623806.",Computer Science and Engineering (Cyber Security),158.5,109.0,158.0,,,,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",Artificial Intelligence and Data Science,182.0,177.5,176.0,167.0,121.5,,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),179.0,178.0,178.0,166.5,122.0,,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",BIO MEDICAL ENGINEERING,167.0,158.0,162.0,145.0,,,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,177.0,175.0,174.5,164.0,117.0,,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",CIVIL ENGINEERING,167.5,153.0,163.0,144.5,134.0,126.0,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",COMPUTER SCIENCE AND ENGINEERING,183.0,179.0,180.5,168.0,134.0,,88.0
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",ELECTRONICS AND COMMUNICATION ENGINEERING,180.5,176.5,177.0,169.0,139.5,107.0,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",ELECTRICAL AND ELECTRONICS ENGINEERING,174.0,172.0,172.5,160.5,124.5,,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",Electronics Engineering (VLSI Design and Technology),174.5,170.5,167.0,166.5,105.0,,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",INFORMATION TECHNOLOGY,179.0,176.5,174.5,167.0,128.5,103.5,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",MECHANICAL ENGINEERING,166.0,159.0,161.0,145.5,108.0,,
5910,"PSNA College of Engineering and Technology (Autonomous), Kothandaraman Nagar, Muthanampatti (PO), Dindigul-624622.",Computer Science and Engineering (Cyber Security),178.5,175.5,173.5,166.0,131.5,,
5911,"P.T.R. College of Engineering and Technology, Thanapandiyan Nagar, Madurai - Tirumangalam Road, Madurai-625008.",Artificial Intelligence and Data Science,99.5,,,,,,
5911,"P.T.R. College of Engineering and Technology, Thanapandiyan Nagar, Madurai - Tirumangalam Road, Madurai-625008.",BIO MEDICAL ENGINEERING,,,,,,,
5911,"P.T.R. College of Engineering and Technology, Thanapandiyan Nagar, Madurai - Tirumangalam Road, Madurai-625008.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,,,,,,,
5911,"P.T.R. College of Engineering and Technology, Thanapandiyan Nagar, Madurai - Tirumangalam Road, Madurai-625008.",CIVIL ENGINEERING,,,,,,,
5911,"P.T.R. College of Engineering and Technology, Thanapandiyan Nagar, Madurai - Tirumangalam Road, Madurai-625008.",COMPUTER SCIENCE AND ENGINEERING,113.5,,,,,,
5911,"P.T.R. College of Engineering and Technology, Thanapandiyan Nagar, Madurai - Tirumangalam Road, Madurai-625008.",ELECTRONICS AND COMMUNICATION ENGINEERING,93.0,,,,,,
5911,"P.T.R. College of Engineering and Technology, Thanapandiyan Nagar, Madurai - Tirumangalam Road, Madurai-625008.",ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,
5911,"P.T.R. College of Engineering and Technology, Thanapandiyan Nagar, Madurai - Tirumangalam Road, Madurai-625008.",MECHANICAL ENGINEERING,,,,,,,
5911,"P.T.R. College of Engineering and Technology, Thanapandiyan Nagar, Madurai - Tirumangalam Road, Madurai-625008.",Computer Science and Engineering (Cyber Security),,,,,,,
5912,"Pandian Saraswathi Yadav Engineering College, Arasanoor Village, Thirumansolai Post, Sivaganagi District-630561.",Artificial Intelligence and Data Science,131.5,112.5,,,,,
5912,"Pandian Saraswathi Yadav Engineering College, Arasanoor Village, Thirumansolai Post, Sivaganagi District-630561.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),119.5,95.5,,,,,
5912,"Pandian Saraswathi Yadav Engineering College, Arasanoor Village, Thirumansolai Post, Sivaganagi District-630561.",CIVIL ENGINEERING,,,,,,,
5912,"Pandian Saraswathi Yadav Engineering College, Arasanoor Village, Thirumansolai Post, Sivaganagi District-630561.",COMPUTER SCIENCE AND ENGINEERING,121.0,,,,,,
5912,"Pandian Saraswathi Yadav Engineering College, Arasanoor Village, Thirumansolai Post, Sivaganagi District-630561.",ELECTRONICS AND COMMUNICATION ENGINEERING,132.5,,,,,,
5912,"Pandian Saraswathi Yadav Engineering College, Arasanoor Village, Thirumansolai Post, Sivaganagi District-630561.",ELECTRICAL AND ELECTRONICS ENGINEERING,89.5,,,,,,
5912,"Pandian Saraswathi Yadav Engineering College, Arasanoor Village, Thirumansolai Post, Sivaganagi District-630561.",INFORMATION TECHNOLOGY,138.5,105.0,91.5,,,,
5912,"Pandian Saraswathi Yadav Engineering College, Arasanoor Village, Thirumansolai Post, Sivaganagi District-630561.",MECHANICAL ENGINEERING,98.0,,,,,,
5912,"Pandian Saraswathi Yadav Engineering College, Arasanoor Village, Thirumansolai Post, Sivaganagi District-630561.",Computer Science and Engineering (Cyber Security),100.0,,,,,,
5913,"R.V.S. College of Engineering, RVS Nagar, Karur Road, N.Paraipatti Post, Dindigul-624005.",Artificial Intelligence and Data Science,147.5,123.5,112.5,92.0,,140.0,
5913,"R.V.S. College of Engineering, RVS Nagar, Karur Road, N.Paraipatti Post, Dindigul-624005.",CIVIL ENGINEERING,,,,,,,
5913,"R.V.S. College of Engineering, RVS Nagar, Karur Road, N.Paraipatti Post, Dindigul-624005.",CHEMICAL ENGINEERING,,,,,,,
5913,"R.V.S. College of Engineering, RVS Nagar, Karur Road, N.Paraipatti Post, Dindigul-624005.",COMPUTER AND COMMUNICATION ENGINEERING,,,,,,,
5913,"R.V.S. College of Engineering, RVS Nagar, Karur Road, N.Paraipatti Post, Dindigul-624005.",COMPUTER SCIENCE AND ENGINEERING,137.5,94.5,113.5,,84.0,122.5,
5913,"R.V.S. College of Engineering, RVS Nagar, Karur Road, N.Paraipatti Post, Dindigul-624005.",ELECTRONICS AND COMMUNICATION ENGINEERING,130.5,,,,,,
5913,"R.V.S. College of Engineering, RVS Nagar, Karur Road, N.Paraipatti Post, Dindigul-624005.",ELECTRICAL AND ELECTRONICS ENGINEERING,96.5,,,,,,
5913,"R.V.S. College of Engineering, RVS Nagar, Karur Road, N.Paraipatti Post, Dindigul-624005.",FASHION TECHNOLOGY,,,,,,,
5913,"R.V.S. College of Engineering, RVS Nagar, Karur Road, N.Paraipatti Post, Dindigul-624005.",INFORMATION TECHNOLOGY,132.5,,123.0,,94.5,123.5,
5913,"R.V.S. College of Engineering, RVS Nagar, Karur Road, N.Paraipatti Post, Dindigul-624005.",MECHANICAL ENGINEERING,,,,,,,
5913,"R.V.S. College of Engineering, RVS Nagar, Karur Road, N.Paraipatti Post, Dindigul-624005.",PETRO CHEMICAL TECHNOLOGY,,,,,,,
5913,"R.V.S. College of Engineering, RVS Nagar, Karur Road, N.Paraipatti Post, Dindigul-624005.",TEXTILE TECHNOLOGY,,,,,,,
5914,"Solamalai College of Engineering (Autonomous), S.V Raja Nagar, Veerapanjan, Madurai-625020.",Artificial Intelligence and Data Science,137.0,117.0,,,,,
5914,"Solamalai College of Engineering (Autonomous), S.V Raja Nagar, Veerapanjan, Madurai-625020.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),116.5,88.0,113.0,,,,
5914,"Solamalai College of Engineering (Autonomous), S.V Raja Nagar, Veerapanjan, Madurai-625020.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,136.0,114.0,,,,,
5914,"Solamalai College of Engineering (Autonomous), S.V Raja Nagar, Veerapanjan, Madurai-625020.",CIVIL ENGINEERING,99.0,,,,,,
5914,"Solamalai College of Engineering (Autonomous), S.V Raja Nagar, Veerapanjan, Madurai-625020.",COMPUTER SCIENCE AND ENGINEERING,126.0,109.0,125.0,,,,
5914,"Solamalai College of Engineering (Autonomous), S.V Raja Nagar, Veerapanjan, Madurai-625020.",ELECTRONICS AND COMMUNICATION ENGINEERING,127.5,,123.5,101.5,,,
5914,"Solamalai College of Engineering (Autonomous), S.V Raja Nagar, Veerapanjan, Madurai-625020.",ELECTRICAL AND ELECTRONICS ENGINEERING,126.0,,117.5,,,,
5914,"Solamalai College of Engineering (Autonomous), S.V Raja Nagar, Veerapanjan, Madurai-625020.",Electronics Engineering (VLSI Design and Technology),,,,,,,
5914,"Solamalai College of Engineering (Autonomous), S.V Raja Nagar, Veerapanjan, Madurai-625020.",MECHANICAL ENGINEERING,129.0,105.5,,106.5,,,
5915,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",Artificial Intelligence and Data Science,149.0,136.5,,,119.5,,
5915,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",CIVIL ENGINEERING,,,,,,,
5915,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",COMPUTER SCIENCE AND ENGINEERING,143.0,113.0,,,,121.5,
5915,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",ELECTRONICS AND COMMUNICATION ENGINEERING,131.0,108.0,,,111.0,100.0,
5915,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",ELECTRICAL AND ELECTRONICS ENGINEERING,117.5,91.0,,,,,
5915,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",INFORMATION TECHNOLOGY,136.5,110.0,112.5,,113.5,122.5,
5915,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",MECHANICAL ENGINEERING,,,,,,,
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),125.5,,,,,,
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",BIO MEDICAL ENGINEERING,117.0,,,,,,
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",BIO TECHNOLOGY,126.0,,,,,,
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",CHEMICAL ENGINEERING,,,,,,,
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",COMPUTER SCIENCE AND ENGINEERING,131.0,,,,,,
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",ELECTRICAL AND ELECTRONICS ENGINEERING,108.5,,,,,,
5919,"St. Michael College of Engineering and Technology, St. Santhiagaper Nagar, Kalayarkoil, Sivaganga District-630551.",MECHANICAL ENGINEERING,,,,,,,
5921,"Syed Ammal Engineering College (Autonomous), Dr. E.M.Abdullah Campus, Lanthai, Achunthanvayal Post, Ramanathapuram-623502.",Artificial Intelligence and Data Science,169.5,148.0,155.5,,,,
5921,"Syed Ammal Engineering College (Autonomous), Dr. E.M.Abdullah Campus, Lanthai, Achunthanvayal Post, Ramanathapuram-623502.",BIO MEDICAL ENGINEERING,143.0,,142.0,,,,
5921,"Syed Ammal Engineering College (Autonomous), Dr. E.M.Abdullah Campus, Lanthai, Achunthanvayal Post, Ramanathapuram-623502.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,144.0,118.5,151.5,,,,
5921,"Syed Ammal Engineering College (Autonomous), Dr. E.M.Abdullah Campus, Lanthai, Achunthanvayal Post, Ramanathapuram-623502.",CIVIL ENGINEERING,120.0,,116.0,,,,
5921,"Syed Ammal Engineering College (Autonomous), Dr. E.M.Abdullah Campus, Lanthai, Achunthanvayal Post, Ramanathapuram-623502.",COMPUTER SCIENCE AND ENGINEERING,167.0,140.0,153.5,,104.5,,
5921,"Syed Ammal Engineering College (Autonomous), Dr. E.M.Abdullah Campus, Lanthai, Achunthanvayal Post, Ramanathapuram-623502.",ELECTRONICS AND COMMUNICATION ENGINEERING,171.0,149.5,157.0,133.0,,,
5921,"Syed Ammal Engineering College (Autonomous), Dr. E.M.Abdullah Campus, Lanthai, Achunthanvayal Post, Ramanathapuram-623502.",ELECTRICAL AND ELECTRONICS ENGINEERING,133.5,82.0,120.0,,,,
5921,"Syed Ammal Engineering College (Autonomous), Dr. E.M.Abdullah Campus, Lanthai, Achunthanvayal Post, Ramanathapuram-623502.",INFORMATION TECHNOLOGY,154.5,137.5,,,,,
5921,"Syed Ammal Engineering College (Autonomous), Dr. E.M.Abdullah Campus, Lanthai, Achunthanvayal Post, Ramanathapuram-623502.",MECHANICAL ENGINEERING,131.5,,128.5,,105.0,,
5930,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",Artificial Intelligence and Data Science,122.0,,116.5,,,,
5930,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",BIO MEDICAL ENGINEERING,,,,,,,
5930,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",CIVIL ENGINEERING,,,,,,,
5930,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",COMPUTER SCIENCE AND ENGINEERING,122.5,,,,,,
5930,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",ELECTRONICS AND COMMUNICATION ENGINEERING,107.5,,,,,,
5930,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,
5930,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",INFORMATION TECHNOLOGY,117.5,,,,,,
5930,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",MECHANICAL ENGINEERING,,,,,,,
5935,"Fatima Michael College of Engineering and Technology, Senkottai Village, Kalimangalam Panchayat,Sivaganga Main Road, Madurai-625020.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),136.0,112.5,125.5,,106.0,,
5935,"Fatima Michael College of Engineering and Technology, Senkottai Village, Kalimangalam Panchayat,Sivaganga Main Road, Madurai-625020.",CIVIL ENGINEERING,126.0,,,,,,
5935,"Fatima Michael College of Engineering and Technology, Senkottai Village, Kalimangalam Panchayat,Sivaganga Main Road, Madurai-625020.",COMPUTER SCIENCE AND ENGINEERING,147.0,119.5,139.0,,105.5,111.5,
5935,"Fatima Michael College of Engineering and Technology, Senkottai Village, Kalimangalam Panchayat,Sivaganga Main Road, Madurai-625020.",ELECTRONICS AND COMMUNICATION ENGINEERING,140.5,108.0,128.0,,,,
5935,"Fatima Michael College of Engineering and Technology, Senkottai Village, Kalimangalam Panchayat,Sivaganga Main Road, Madurai-625020.",ELECTRICAL AND ELECTRONICS ENGINEERING,103.0,,103.0,,,,
5935,"Fatima Michael College of Engineering and Technology, Senkottai Village, Kalimangalam Panchayat,Sivaganga Main Road, Madurai-625020.",MECHANICAL ENGINEERING,113.5,,,,,,
5935,"Fatima Michael College of Engineering and Technology, Senkottai Village, Kalimangalam Panchayat,Sivaganga Main Road, Madurai-625020.",Computer Science and Engineering (Cyber Security),137.5,111.0,129.5,,104.5,,
5942,"Ultra College of Engineering and Technology , 69/1, Ultra Nagar, Kodikulam I Bit, Madurai - Chennai Highway, Madurai-625104.",Artificial Intelligence and Data Science,103.5,,,,,,
5942,"Ultra College of Engineering and Technology , 69/1, Ultra Nagar, Kodikulam I Bit, Madurai - Chennai Highway, Madurai-625104.",CIVIL ENGINEERING,90.5,,,,,,
5942,"Ultra College of Engineering and Technology , 69/1, Ultra Nagar, Kodikulam I Bit, Madurai - Chennai Highway, Madurai-625104.",COMPUTER SCIENCE AND ENGINEERING,125.0,,,,,,
5942,"Ultra College of Engineering and Technology , 69/1, Ultra Nagar, Kodikulam I Bit, Madurai - Chennai Highway, Madurai-625104.",ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,
5942,"Ultra College of Engineering and Technology , 69/1, Ultra Nagar, Kodikulam I Bit, Madurai - Chennai Highway, Madurai-625104.",ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,
5942,"Ultra College of Engineering and Technology , 69/1, Ultra Nagar, Kodikulam I Bit, Madurai - Chennai Highway, Madurai-625104.",INFORMATION TECHNOLOGY,91.0,,,,,,
5942,"Ultra College of Engineering and Technology , 69/1, Ultra Nagar, Kodikulam I Bit, Madurai - Chennai Highway, Madurai-625104.",MECHANICAL ENGINEERING,,,,,,,
